order_id,hour,category,item_name,price,quantity,discount,total_amount,branch,payment_method,order_type,customer_id,rating,is_weekend,order_date,year,month,day_name
647186,12,مشروبات,عصير مانجو,15.84,3,0,47.51,القاهرة,Cash,Dine-in,145726,4,1,2021-01-03,2021,1,Sunday
638452,19,طواجن,طاجن فراخ,101.62,3,0,304.85,الإسكندرية,Cash,Dine-in,79064,5,1,2020-04-12,2020,4,Sunday
782312,20,محاشي,محشي ورق عنب,84.62,3,0,253.87,القاهرة,Cash,Delivery,126376,4,1,2024-10-13,2024,10,Sunday
957871,12,مقبلات,سلطة بلدي,65.84,3,0,197.52,طنطا,Card,Delivery,168415,3,0,2022-01-26,2022,1,Wednesday
657538,14,مشويات,كفتة,153.95,4,0.1,554.22,الجيزة,Card,Takeaway,139892,4,0,2023-10-18,2023,10,Wednesday
698708,20,محاشي,محشي ورق عنب,67.59,2,0,135.18,القاهرة,Cash,Takeaway,7337,5,0,2023-10-12,2023,10,Thursday
899425,21,مقبلات,طحينة,53.3,2,0,106.6,المنصورة,Wallet,Takeaway,36737,3,0,2022-06-20,2022,6,Monday
1441179,12,محاشي,محشي ورق عنب,54.38,2,0,108.75,الإسكندرية,Wallet,Takeaway,49865,3,1,2025-11-28,2025,11,Friday
533226,23,مشويات,كفتة,161.77,4,0.1,582.38,الجيزة,Cash,Dine-in,120314,4,1,2025-12-20,2025,12,Saturday
1204895,19,محاشي,محشي كوسة,73.12,5,0.1,329.05,القاهرة,Cash,Takeaway,129555,4,1,2025-07-13,2025,7,Sunday
945136,12,محاشي,محشي ورق عنب,65.19,4,0.1,234.69,المنصورة,Cash,Delivery,168693,2,1,2022-05-22,2022,5,Sunday
1255583,16,مشروبات,عصير مانجو,24.15,3,0,72.46,المنصورة,Cash,Dine-in,28742,2,1,2025-06-14,2025,6,Saturday
430094,23,محاشي,محشي كوسة,78.47,2,0,156.94,أسيوط,Cash,Delivery,52396,3,0,2024-10-29,2024,10,Tuesday
161196,14,مشويات,كباب,141.17,5,0.1,635.28,الجيزة,Cash,Takeaway,67071,4,1,2025-06-29,2025,6,Sunday
312508,16,مشويات,كباب,152.3,2,0,304.6,القاهرة,Wallet,Delivery,9771,4,0,2025-07-14,2025,7,Monday
523647,18,طواجن,طاجن بامية,127.99,1,0,127.99,الجيزة,Cash,Dine-in,199344,5,0,2025-07-29,2025,7,Tuesday
446784,17,طواجن,طاجن ملوخية,116.13,4,0.1,418.08,الإسكندرية,Cash,Takeaway,31478,3,1,2025-01-19,2025,1,Sunday
868572,19,مقبلات,طحينة,44.21,4,0.1,159.17,طنطا,Wallet,Delivery,99708,3,0,2022-10-12,2022,10,Wednesday
192039,18,مقبلات,طحينة,21.41,1,0,21.41,القاهرة,Card,Dine-in,120881,4,0,2025-03-17,2025,3,Monday
607329,13,محاشي,محشي كوسة,84.11,3,0,252.34,القاهرة,Cash,Takeaway,99660,4,0,2025-11-19,2025,11,Wednesday
1736141,20,طواجن,طاجن بامية,131.95,2,0,263.91,طنطا,Card,Delivery,50384,3,0,2020-02-13,2020,2,Thursday
846161,21,طواجن,طاجن فراخ,137.37,5,0.1,618.15,القاهرة,Cash,Delivery,109373,4,0,2022-02-21,2022,2,Monday
117314,18,مشويات,كباب,173.12,2,0,346.24,الإسكندرية,Card,Delivery,95619,3,0,2023-02-28,2023,2,Tuesday
1246620,14,مشروبات,عصير مانجو,36.15,4,0.1,130.13,القاهرة,Wallet,Takeaway,148078,4,0,2022-11-07,2022,11,Monday
216054,12,طواجن,طاجن ملوخية,116.47,2,0,232.94,الجيزة,Cash,Dine-in,12931,5,0,2023-08-24,2023,8,Thursday
700645,13,مشروبات,شاي,10.44,8,0.1,75.14,الإسكندرية,Cash,Dine-in,55375,4,1,2023-08-19,2023,8,Saturday
26857,10,مشروبات,عصير مانجو,25.22,2,0,50.43,القاهرة,Wallet,Dine-in,141055,5,1,2021-09-18,2021,9,Saturday
57494,12,طواجن,طاجن بامية,141.56,4,0.1,509.62,الجيزة,Cash,Delivery,146915,4,1,2024-07-14,2024,7,Sunday
1013167,22,مقبلات,سلطة بلدي,54.72,2,0,109.44,المنصورة,Wallet,Delivery,83652,4,0,2022-02-14,2022,2,Monday
499922,13,طواجن,طاجن فراخ,136.39,9,0.1,1104.75,القاهرة,Cash,Takeaway,131362,4,1,2021-02-07,2021,2,Sunday
111871,21,مقبلات,طحينة,41.25,5,0.1,185.61,الجيزة,Card,Dine-in,184220,4,0,2021-01-13,2021,1,Wednesday
907655,14,مشروبات,شاي,12.09,4,0.1,43.54,المنصورة,Wallet,Takeaway,127284,3,0,2023-03-15,2023,3,Wednesday
1189912,20,محاشي,محشي كوسة,70.68,7,0.1,445.27,المنصورة,Cash,Dine-in,46,3,0,2025-01-08,2025,1,Wednesday
535331,16,محاشي,محشي ورق عنب,89.77,3,0,269.32,الإسكندرية,Cash,Delivery,141929,4,0,2020-10-07,2020,10,Wednesday
83805,21,مقبلات,سلطة بلدي,68.77,4,0.1,247.56,القاهرة,Cash,Dine-in,167652,5,0,2022-11-16,2022,11,Wednesday
631606,20,مشروبات,عصير مانجو,25.22,4,0.1,90.79,طنطا,Cash,Takeaway,114847,4,0,2023-06-01,2023,6,Thursday
2165498,12,مقبلات,بابا غنوج,53.76,2,0,107.53,الإسكندرية,Cash,Dine-in,17006,5,0,2021-09-01,2021,9,Wednesday
1413440,20,طواجن,طاجن بامية,131.83,2,0,263.67,الإسكندرية,Card,Dine-in,145795,4,0,2023-02-07,2023,2,Tuesday
1121786,21,مقبلات,سلطة بلدي,48.7,2,0,97.4,القاهرة,Card,Delivery,151580,5,0,2025-03-25,2025,3,Tuesday
2316377,11,مقبلات,طحينة,27.56,1,0,27.56,القاهرة,Wallet,Dine-in,10104,5,0,2021-04-13,2021,4,Tuesday
803559,14,مشروبات,عصير مانجو,44.33,3,0,132.99,القاهرة,Cash,Dine-in,17986,5,1,2022-03-27,2022,3,Sunday
500487,22,مشويات,كفتة,140.85,2,0,281.71,المنصورة,Cash,Dine-in,95681,4,0,2023-06-07,2023,6,Wednesday
729915,20,مشروبات,عصير مانجو,21.63,2,0,43.25,طنطا,Cash,Dine-in,62198,2,0,2020-01-06,2020,1,Monday
759929,10,مشروبات,عصير مانجو,20.54,2,0,41.08,الإسكندرية,Wallet,Delivery,129116,3,0,2024-06-13,2024,6,Thursday
322949,12,مقبلات,بابا غنوج,27.89,4,0.1,100.41,القاهرة,Cash,Takeaway,112290,4,1,2022-10-08,2022,10,Saturday
364914,17,محاشي,محشي كوسة,87.54,4,0.1,315.16,القاهرة,Cash,Dine-in,142617,3,1,2024-12-07,2024,12,Saturday
1410498,17,مقبلات,طحينة,62.51,4,0.1,225.05,القاهرة,Card,Dine-in,141066,4,0,2020-06-22,2020,6,Monday
722821,22,محاشي,محشي كوسة,84,7,0.1,529.2,القاهرة,Wallet,Delivery,82689,4,1,2023-12-30,2023,12,Saturday
2261314,13,مشويات,كباب,178.27,4,0.1,641.76,أسيوط,Wallet,Delivery,7397,3,0,2023-04-06,2023,4,Thursday
148851,23,طواجن,طاجن فراخ,125.09,2,0,250.18,طنطا,Cash,Takeaway,76683,2,0,2023-05-09,2023,5,Tuesday
2254604,15,مشويات,كباب,156.31,3,0,468.92,الإسكندرية,Cash,Dine-in,26470,3,0,2020-04-28,2020,4,Tuesday
1385827,17,مشروبات,عصير مانجو,35.69,2,0,71.38,الإسكندرية,Card,Dine-in,180041,4,0,2023-09-27,2023,9,Wednesday
1572818,10,مشويات,كباب,151.92,1,0,151.92,القاهرة,Cash,Dine-in,86950,4,0,2025-01-06,2025,1,Monday
329717,21,مشروبات,عصير قصب,44.21,3,0,132.64,الجيزة,Card,Delivery,51333,4,0,2022-12-19,2022,12,Monday
704901,10,مشروبات,عصير قصب,29.67,2,0,59.35,الجيزة,Card,Takeaway,76816,3,0,2020-07-27,2020,7,Monday
1450232,17,مشويات,كفتة,150.47,1,0,150.47,القاهرة,Cash,Delivery,173665,5,0,2025-08-04,2025,8,Monday
1132703,21,طواجن,طاجن فراخ,112.36,4,0.1,404.49,القاهرة,Wallet,Dine-in,101302,4,0,2023-08-09,2023,8,Wednesday
1385630,20,طواجن,طاجن ملوخية,98.79,5,0.1,444.55,الإسكندرية,Cash,Delivery,29769,5,0,2023-03-29,2023,3,Wednesday
582377,11,مقبلات,بابا غنوج,34.56,1,0,34.56,الجيزة,Cash,Delivery,128759,3,0,2020-11-19,2020,11,Thursday
741706,10,مقبلات,طحينة,68.13,3,0,204.39,المنصورة,Card,Delivery,106300,3,1,2024-10-05,2024,10,Saturday
464860,18,مقبلات,طحينة,38.9,2,0,77.8,أسيوط,Cash,Dine-in,15868,3,1,2023-10-01,2023,10,Sunday
240514,14,مقبلات,طحينة,46.51,4,0.1,167.43,الإسكندرية,Wallet,Dine-in,100677,3,0,2025-08-12,2025,8,Tuesday
1337692,14,مشويات,كباب,197.37,4,0.1,710.54,الإسكندرية,Wallet,Takeaway,116594,5,0,2025-12-22,2025,12,Monday
1005803,11,مشروبات,عصير مانجو,10.66,2,0,21.32,القاهرة,Wallet,Takeaway,178833,4,0,2022-09-05,2022,9,Monday
1604311,21,مشويات,كباب,128.67,4,0.1,463.2,الإسكندرية,Cash,Dine-in,36245,4,0,2025-01-29,2025,1,Wednesday
686190,10,مشروبات,عصير قصب,50.46,2,0,100.93,الجيزة,Card,Takeaway,97551,4,0,2024-04-01,2024,4,Monday
900199,23,مشويات,كباب,135.67,3,0,407.02,المنصورة,Cash,Takeaway,92168,3,0,2020-01-08,2020,1,Wednesday
372988,17,مقبلات,بابا غنوج,74.49,4,0.1,268.16,القاهرة,Cash,Dine-in,108050,4,0,2020-11-18,2020,11,Wednesday
1451936,16,محاشي,محشي باذنجان,52.84,3,0,158.51,طنطا,Cash,Delivery,139551,3,1,2023-05-19,2023,5,Friday
72053,18,محاشي,محشي كوسة,84.34,2,0,168.68,الجيزة,Cash,Dine-in,127265,3,1,2024-04-21,2024,4,Sunday
1910509,18,محاشي,محشي باذنجان,73.64,2,0,147.29,القاهرة,Card,Takeaway,44283,3,1,2024-07-27,2024,7,Saturday
725163,11,مشروبات,عصير قصب,-8.67,1,0,-8.67,المنصورة,Card,Takeaway,168355,2,0,2020-01-16,2020,1,Thursday
1450532,17,طواجن,طاجن فراخ,127.08,3,0,381.25,القاهرة,Card,Takeaway,166096,4,1,2025-08-31,2025,8,Sunday
737826,15,محاشي,محشي باذنجان,74.78,5,0.1,336.51,الإسكندرية,Wallet,Takeaway,176691,3,0,2022-04-14,2022,4,Thursday
1741349,15,مقبلات,طحينة,45.13,4,0.1,162.45,الإسكندرية,Card,Delivery,171710,4,1,2023-10-01,2023,10,Sunday
194732,12,محاشي,محشي ورق عنب,96.72,2,0,193.45,القاهرة,Cash,Dine-in,35912,5,1,2025-11-30,2025,11,Sunday
1357215,13,مشويات,كباب,160.14,3,0,480.41,الإسكندرية,Cash,Dine-in,141907,4,1,2025-11-30,2025,11,Sunday
1656777,15,مشويات,كباب,162.96,4,0.1,586.64,الجيزة,Card,Delivery,22621,4,0,2020-12-17,2020,12,Thursday
274205,22,مقبلات,بابا غنوج,75.69,4,0.1,272.48,الجيزة,Card,Dine-in,165166,4,1,2021-08-22,2021,8,Sunday
266003,10,مشروبات,عصير مانجو,7.66,2,0,15.32,القاهرة,Cash,Takeaway,133223,4,0,2025-09-18,2025,9,Thursday
722567,12,مشويات,كباب,159.87,3,0,479.6,القاهرة,Card,Takeaway,141645,4,1,2025-03-01,2025,3,Saturday
195259,23,مشويات,كفتة,136.74,2,0,273.48,الإسكندرية,Wallet,Dine-in,136451,3,0,2022-07-20,2022,7,Wednesday
1033768,16,مشويات,شيش طاووق,147.01,4,0.1,529.22,الجيزة,Cash,Delivery,28026,3,0,2020-07-01,2020,7,Wednesday
1587133,12,طواجن,طاجن بامية,89.62,1,0,89.62,الإسكندرية,Cash,Delivery,186716,3,0,2024-07-10,2024,7,Wednesday
663319,12,مشويات,كفتة,159.16,3,0,477.48,القاهرة,Card,Delivery,133191,4,1,2024-02-10,2024,2,Saturday
1233795,21,مشروبات,عصير قصب,42.72,3,0,128.15,المنصورة,Wallet,Takeaway,160322,4,1,2023-11-10,2023,11,Friday
228481,19,مشويات,كباب,126.19,3,0,378.58,طنطا,Wallet,Delivery,93373,3,0,2022-07-27,2022,7,Wednesday
1701258,17,مشروبات,عصير مانجو,59.1,2,0,118.19,المنصورة,Wallet,Takeaway,158328,3,0,2021-06-14,2021,6,Monday
3184,14,مشروبات,عصير مانجو,15.79,3,0,47.38,القاهرة,Cash,Delivery,75253,4,0,2020-03-23,2020,3,Monday
326614,19,مشروبات,عصير قصب,41.42,4,0.1,149.13,طنطا,Wallet,Dine-in,164235,3,1,2024-02-17,2024,2,Saturday
866436,21,مشويات,كباب,147.95,4,0.1,532.62,القاهرة,Card,Dine-in,129228,4,0,2024-08-07,2024,8,Wednesday
585871,16,مشروبات,عصير مانجو,48.19,2,0,96.37,الإسكندرية,Cash,Delivery,195806,4,0,2024-08-12,2024,8,Monday
526378,19,محاشي,محشي ورق عنب,68.76,4,0.1,247.55,الجيزة,Cash,Dine-in,27198,3,0,2024-01-18,2024,1,Thursday
338753,19,مشروبات,عصير مانجو,18.09,3,0,54.28,القاهرة,Wallet,Dine-in,125070,4,1,2023-03-11,2023,3,Saturday
1065947,13,مشروبات,عصير مانجو,41.38,4,0.1,148.98,الجيزة,Cash,Dine-in,67612,3,1,2025-11-28,2025,11,Friday
176002,19,مشروبات,عصير مانجو,0.2,2,0,0.41,الجيزة,Wallet,Takeaway,55842,3,0,2023-02-06,2023,2,Monday
334978,19,مقبلات,سلطة بلدي,53.01,2,0,106.03,طنطا,Wallet,Delivery,21173,3,0,2025-03-05,2025,3,Wednesday
1813866,12,مشروبات,عصير قصب,40.12,4,0.1,144.45,المنصورة,Cash,Dine-in,5726,3,0,2021-08-26,2021,8,Thursday
149791,19,محاشي,محشي ورق عنب,80.52,4,0.1,289.87,القاهرة,Cash,Takeaway,73059,4,1,2025-04-25,2025,4,Friday
679528,11,طواجن,طاجن ملوخية,130.65,1,0,130.65,القاهرة,Wallet,Delivery,70822,5,0,2024-12-26,2024,12,Thursday
25184,16,مشروبات,عصير مانجو,30.97,5,0.1,139.35,الإسكندرية,Card,Delivery,23488,4,1,2025-08-30,2025,8,Saturday
1546355,18,محاشي,محشي كوسة,87.55,3,0,262.66,الإسكندرية,Wallet,Takeaway,132234,4,1,2023-05-12,2023,5,Friday
449152,11,مقبلات,طحينة,47.97,5,0.1,215.88,القاهرة,Cash,Dine-in,79948,4,1,2020-05-08,2020,5,Friday
848931,20,محاشي,محشي كوسة,80.37,2,0,160.74,الجيزة,Cash,Dine-in,148813,5,0,2023-11-23,2023,11,Thursday
316792,11,مشروبات,عصير مانجو,24,2,0,48,الإسكندرية,Cash,Delivery,195458,4,0,2022-05-18,2022,5,Wednesday
1311215,16,مشروبات,عصير مانجو,13.02,2,0,26.04,الإسكندرية,Cash,Dine-in,6311,4,0,2024-12-05,2024,12,Thursday
631720,13,طواجن,طاجن فراخ,103.76,2,0,207.51,الجيزة,Card,Delivery,106078,3,0,2023-06-14,2023,6,Wednesday
284475,20,طواجن,طاجن فراخ,108.71,2,0,217.42,القاهرة,Cash,Dine-in,84144,4,0,2024-11-26,2024,11,Tuesday
153180,11,محاشي,محشي ورق عنب,85.78,4,0.1,308.82,الإسكندرية,Cash,Takeaway,107074,4,1,2024-05-17,2024,5,Friday
532878,16,محاشي,محشي كوسة,99.21,3,0,297.64,الإسكندرية,Cash,Delivery,69908,4,1,2021-09-19,2021,9,Sunday
717826,12,مشروبات,عصير مانجو,18,3,0,54.01,طنطا,Wallet,Dine-in,111855,4,0,2025-11-06,2025,11,Thursday
1199409,19,مقبلات,طحينة,53.42,6,0.1,288.49,القاهرة,Cash,Dine-in,153583,5,1,2022-09-03,2022,9,Saturday
1778794,16,محاشي,محشي كوسة,60.84,3,0,182.53,القاهرة,Card,Delivery,129082,4,1,2023-07-28,2023,7,Friday
167995,18,محاشي,محشي ورق عنب,52.57,1,0,52.57,القاهرة,Cash,Takeaway,159613,4,0,2022-12-12,2022,12,Monday
1074497,12,مشويات,كفتة,152.09,1,0,152.09,القاهرة,Cash,Takeaway,186975,4,0,2020-09-07,2020,9,Monday
1840397,15,مشروبات,عصير مانجو,48.47,3,0,145.4,المنصورة,Cash,Dine-in,110026,4,1,2024-07-12,2024,7,Friday
2125774,12,مشروبات,عصير مانجو,31.94,2,0,63.87,القاهرة,Cash,Takeaway,106580,3,0,2023-02-22,2023,2,Wednesday
862954,19,مشروبات,شاي,19.2,4,0.1,69.11,الإسكندرية,Wallet,Delivery,36760,3,0,2025-10-07,2025,10,Tuesday
444900,22,محاشي,محشي كوسة,99.68,3,0,299.05,القاهرة,Card,Delivery,194719,4,1,2023-04-02,2023,4,Sunday
557968,21,مشروبات,عصير قصب,18.29,3,0,54.88,القاهرة,Cash,Delivery,97197,4,0,2021-09-14,2021,9,Tuesday
577531,19,مشروبات,عصير مانجو,15.24,5,0.1,68.57,القاهرة,Card,Dine-in,54614,4,1,2024-01-07,2024,1,Sunday
773590,13,مقبلات,بابا غنوج,69.25,2,0,138.49,الإسكندرية,Cash,Dine-in,52045,4,0,2025-04-22,2025,4,Tuesday
2241244,22,مقبلات,طحينة,20.15,4,0.1,72.53,الجيزة,Wallet,Delivery,110665,3,1,2025-05-30,2025,5,Friday
804040,16,مقبلات,بابا غنوج,48.43,2,0,96.87,طنطا,Wallet,Dine-in,54046,3,0,2022-08-04,2022,8,Thursday
171361,14,مقبلات,سلطة بلدي,51,2,0,102,القاهرة,Cash,Dine-in,157593,4,0,2023-03-06,2023,3,Monday
136783,15,محاشي,محشي ورق عنب,99.19,3,0,297.56,الإسكندرية,Cash,Delivery,134492,4,0,2020-12-03,2020,12,Thursday
509458,13,محاشي,محشي ورق عنب,80.37,4,0.1,289.32,القاهرة,Wallet,Delivery,48093,4,1,2021-02-27,2021,2,Saturday
643402,23,طواجن,طاجن فراخ,122.76,4,0.1,441.95,الإسكندرية,Cash,Delivery,133871,4,0,2022-02-02,2022,2,Wednesday
2427940,13,طواجن,طاجن ملوخية,148.88,2,0,297.76,طنطا,Cash,Takeaway,57046,3,0,2021-10-21,2021,10,Thursday
939979,10,محاشي,محشي كوسة,65.58,3,0,196.74,القاهرة,Card,Dine-in,38352,4,1,2025-06-08,2025,6,Sunday
436241,12,محاشي,محشي ورق عنب,75.45,2,0,150.9,القاهرة,Cash,Delivery,95141,4,0,2025-08-14,2025,8,Thursday
894355,11,مقبلات,طحينة,58.23,5,0.1,262.05,الجيزة,Card,Dine-in,2221,3,1,2022-01-02,2022,1,Sunday
253218,22,مقبلات,سلطة بلدي,41.63,3,0,124.88,القاهرة,Card,Dine-in,60255,3,0,2022-12-13,2022,12,Tuesday
548266,18,مشويات,كباب,165.7,3,0,497.1,القاهرة,Wallet,Takeaway,85349,3,1,2020-10-16,2020,10,Friday
2362845,10,طواجن,طاجن بامية,106.96,3,0,320.89,الإسكندرية,Card,Takeaway,167092,4,1,2022-10-29,2022,10,Saturday
92846,11,مشويات,كفتة,175.85,2,0,351.71,الإسكندرية,Wallet,Dine-in,171060,5,0,2021-11-03,2021,11,Wednesday
164276,16,مشويات,كباب,154.92,4,0.1,557.72,الإسكندرية,Card,Delivery,92700,3,1,2020-12-06,2020,12,Sunday
2402863,22,مقبلات,بابا غنوج,43.22,8,0.1,311.22,القاهرة,Cash,Dine-in,105212,5,1,2023-04-28,2023,4,Friday
865323,14,طواجن,طاجن بامية,117.3,2,0,234.61,أسيوط,Cash,Takeaway,140992,4,0,2025-08-19,2025,8,Tuesday
590561,17,طواجن,طاجن ملوخية,119.84,3,0,359.52,الإسكندرية,Wallet,Takeaway,140627,3,0,2023-08-17,2023,8,Thursday
197923,19,مقبلات,سلطة بلدي,43.4,3,0,130.21,الإسكندرية,Cash,Dine-in,141320,4,1,2024-09-08,2024,9,Sunday
95677,20,مقبلات,طحينة,58.96,3,0,176.87,القاهرة,Card,Delivery,78845,5,0,2023-01-05,2023,1,Thursday
18638,23,مشروبات,عصير مانجو,8.95,3,0,26.85,الجيزة,Cash,Dine-in,142933,3,1,2025-10-19,2025,10,Sunday
1428110,12,مقبلات,طحينة,61.67,2,0,123.33,طنطا,Card,Dine-in,106748,3,0,2021-07-12,2021,7,Monday
1966828,16,طواجن,طاجن بامية,104.16,6,0.1,562.47,المنصورة,Cash,Dine-in,173255,3,0,2021-10-26,2021,10,Tuesday
1974883,12,مقبلات,سلطة بلدي,42.93,4,0.1,154.55,الجيزة,Cash,Dine-in,132039,3,1,2021-10-23,2021,10,Saturday
2017121,11,محاشي,محشي ورق عنب,62.38,3,0,187.13,القاهرة,Wallet,Dine-in,132010,4,1,2024-01-06,2024,1,Saturday
113650,16,مقبلات,طحينة,49.24,3,0,147.71,طنطا,Cash,Dine-in,162944,2,0,2025-04-03,2025,4,Thursday
1777750,12,مقبلات,طحينة,25.71,3,0,77.13,طنطا,Wallet,Dine-in,36431,3,0,2024-06-18,2024,6,Tuesday
622741,12,مقبلات,بابا غنوج,32.07,2,0,64.14,الجيزة,Cash,Delivery,102050,4,1,2025-12-06,2025,12,Saturday
608509,14,مشروبات,عصير مانجو,65.69,3,0,197.07,الإسكندرية,Cash,Takeaway,73734,4,0,2022-11-16,2022,11,Wednesday
2046320,12,طواجن,طاجن بامية,128.54,3,0,385.62,القاهرة,Cash,Takeaway,92481,5,1,2021-05-22,2021,5,Saturday
1140774,12,مشويات,كباب,153.42,1,0,153.42,طنطا,Cash,Delivery,106043,3,0,2023-12-18,2023,12,Monday
694574,11,طواجن,طاجن ملوخية,128.54,1,0,128.54,القاهرة,Cash,Takeaway,100912,4,0,2020-10-19,2020,10,Monday
540728,11,محاشي,محشي كوسة,91.69,5,0.1,412.59,القاهرة,Cash,Dine-in,11247,4,0,2025-12-11,2025,12,Thursday
559740,10,طواجن,طاجن ملوخية,100.02,3,0,300.06,القاهرة,Card,Dine-in,160056,4,1,2023-12-17,2023,12,Sunday
404294,22,مشروبات,عصير مانجو,51,2,0,102,الإسكندرية,Wallet,Dine-in,112083,3,0,2020-09-14,2020,9,Monday
1537382,15,مشروبات,عصير قصب,39.27,3,0,117.82,المنصورة,Card,Takeaway,83488,3,0,2025-11-11,2025,11,Tuesday
995723,11,محاشي,محشي باذنجان,59.41,2,0,118.83,الجيزة,Cash,Dine-in,105744,3,0,2021-12-21,2021,12,Tuesday
1371294,20,محاشي,محشي ورق عنب,65.14,3,0,195.43,القاهرة,Cash,Delivery,133324,4,1,2021-09-19,2021,9,Sunday
1880809,21,مقبلات,طحينة,79.2,3,0,237.6,طنطا,Cash,Dine-in,96882,3,0,2021-08-23,2021,8,Monday
74346,13,طواجن,طاجن فراخ,135.96,3,0,407.88,القاهرة,Cash,Dine-in,41056,4,0,2023-11-30,2023,11,Thursday
127375,13,مشروبات,عصير مانجو,37.49,3,0,112.46,القاهرة,Wallet,Takeaway,9041,4,1,2022-10-15,2022,10,Saturday
260601,23,مشروبات,عصير قصب,22.27,3,0,66.81,الإسكندرية,Wallet,Delivery,150503,5,0,2021-12-06,2021,12,Monday
525401,23,مقبلات,طحينة,32.97,4,0.1,118.68,الإسكندرية,Card,Dine-in,143085,4,0,2020-07-23,2020,7,Thursday
858776,19,محاشي,محشي كوسة,68.14,4,0.1,245.32,القاهرة,Cash,Delivery,94407,4,0,2022-01-04,2022,1,Tuesday
291622,15,مقبلات,بابا غنوج,48.89,6,0.1,264,القاهرة,Cash,Takeaway,155026,4,1,2023-01-13,2023,1,Friday
896030,10,طواجن,طاجن فراخ,156.76,4,0.1,564.34,القاهرة,Cash,Takeaway,45794,4,1,2020-03-07,2020,3,Saturday
